species_tree,fam_species,order_species,sc,habitat,long_x,lat_y,b_nisc,g_nisc,p_nisc,nisc
Cygnus_columbianus,Anatidae,Anseriformes,0,6,48.88947966,68.33201861,0,0,0,0
Cygnus_cygnus,Anatidae,Anseriformes,0,6,97.74801228,60.90525431,0,0,0,0
Cygnus_melancoryphus,Anatidae,Anseriformes,0,4,-66.0295793,-42.18110931,0,0,0,0
Cygnus_olor,Anatidae,Anseriformes,0,4,41.80592043,50.03683215,0,0,0,0
Cynanthus_doubledayi,Trochilidae,Caprimulgiformes,1,3,NA,NA,0,0,0,0
Cynanthus_latirostris,Trochilidae,Caprimulgiformes,1,1,-104.276152,23.61945539,0,0,0,0
Cynanthus_lawrencei,Trochilidae,Caprimulgiformes,1,1,NA,NA,0,0,0,0
Cynanthus_sordidus,Trochilidae,Caprimulgiformes,1,3,-98.55367877,17.61368736,0,0,0,0
Cypseloides_cherriei,Apodidae,Caprimulgiformes,0,1,-83.53199383,9.487436899,0,0,0,0
Cypseloides_cryptus,Apodidae,Caprimulgiformes,0,1,-76.31594345,10.21643922,0,0,0,0
Cypseloides_fumigatus,Apodidae,Caprimulgiformes,0,6,-49.11530725,-23.64671437,0,0,0,0
Cypseloides_lemosi,Apodidae,Caprimulgiformes,0,3,-76.6923051,2.499896493,0,0,0,0
Cypseloides_niger,Apodidae,Caprimulgiformes,0,6,-104.1227427,31.77112686,0,0,0,0
Cypseloides_rothschildi,Apodidae,Caprimulgiformes,0,3,-64.67398422,-23.64949904,0,0,0,0
Cypseloides_senex,Apodidae,Caprimulgiformes,0,6,-51.68110793,-17.67296496,0,0,0,0
Cypseloides_storeri,Apodidae,Caprimulgiformes,0,6,-101.2770531,18.6739193,0,0,0,0
Cypsiurus_balasiensis,Apodidae,Caprimulgiformes,0,6,95.58294995,15.37901239,0,0,0,0
Cypsiurus_gracilis,Apodidae,Caprimulgiformes,0,6,NA,NA,0,0,0,0
Cypsiurus_parvus,Apodidae,Caprimulgiformes,0,6,22.12441316,-2.555028924,0,0,0,0
Cyrtonyx_montezumae,Odontophoridae,Galliformes,0,3,-103.9688738,24.75042418,0,0,0,0
Cyrtonyx_ocellatus,Odontophoridae,Galliformes,0,3,-89.60324422,15.24643932,0,0,0,0
Dacelo_gaudichaud,Alcedinidae,Coraciiformes,1,6,140.7385398,-5.35409912,1,0,0,1
Dacelo_leachii,Alcedinidae,Coraciiformes,1,6,135.6105624,-17.98672524,1,0,0,1
Dacelo_novaeguineae,Alcedinidae,Coraciiformes,1,6,145.671577,-28.88789338,1,1,0,1
Dacelo_tyro,Alcedinidae,Coraciiformes,1,6,139.5843045,-7.964200111,1,0,0,1
Dactylortyx_thoracicus,Odontophoridae,Galliformes,0,6,-92.51278616,18.73798281,0,0,0,0
Damophila_julie,Trochilidae,Caprimulgiformes,1,1,-76.3027367,6.104950942,0,0,0,0
Daption_capense,Procellariidae,Procellariiformes,0,5,-19.10102327,-59.70444548,0,0,0,0
Daptrius_ater,Falconidae,Falconiformes,0,6,-62.86047674,-4.074765632,0,0,0,0
Dendragapus_canadensis,Phasianidae,Galliformes,0,1,-113.5110049,58.69992295,0,0,0,0
Dendragapus_falcipennis,Phasianidae,Galliformes,0,6,134.9806784,52.67474042,0,0,0,0
Dendragapus_fuliginosus,Phasianidae,Galliformes,0,1,-127.8732702,52.22548747,0,0,0,0
Dendragapus_obscurus,Phasianidae,Galliformes,0,1,-122.6362995,53.720078,0,0,0,0
Dendrocopos_analis,Picidae,Piciformes,0,6,NA,NA,0,0,0,0
Dendrocopos_assimilis,Picidae,Piciformes,0,6,66.14417364,28.56395999,0,0,0,0
Dendrocopos_atratus,Picidae,Piciformes,0,1,99.32283179,20.85452501,0,0,0,0
Dendrocopos_auriceps,Picidae,Piciformes,0,1,79.20552097,29.91353674,0,0,0,0
Dendrocopos_canicapillus,Picidae,Piciformes,0,3,113.4478547,30.22515225,0,0,0,0
Dendrocopos_darjellensis,Picidae,Piciformes,0,3,96.17690139,26.96586175,0,0,0,0
Dendrocopos_dorae,Picidae,Piciformes,0,3,41.49178693,20.46589204,0,0,0,0
Dendrocopos_himalayensis,Picidae,Piciformes,0,1,75.98584867,32.37705579,0,0,0,0
Dendrocopos_hyperythrus,Picidae,Piciformes,0,1,102.1159,29.58965482,0,0,0,0
Dendrocopos_kizuki,Picidae,Piciformes,0,3,132.5213548,43.283541,0,0,0,0
Dendrocopos_leucopterus,Picidae,Piciformes,0,3,75.77059471,42.75960407,0,0,0,0
Dendrocopos_leucotos,Picidae,Piciformes,0,1,79.20609949,52.87776031,0,0,0,0
Dendrocopos_macei,Picidae,Piciformes,0,6,95.61411705,18.98273566,0,0,0,0
Dendrocopos_maculatus,Picidae,Piciformes,0,6,123.0865491,11.87257603,0,0,0,0
Dendrocopos_mahrattensis,Picidae,Piciformes,0,6,78.8548476,22.57626064,0,0,0,0
Dendrocopos_major,Picidae,Piciformes,0,6,74.79490055,54.75011574,0,0,0,0
Dendrocopos_medius,Picidae,Piciformes,0,1,25.68681759,48.03296773,0,0,0,0
Dendrocopos_moluccensis,Picidae,Piciformes,0,6,110.485206,-0.727768837,0,0,0,0
Dendrocopos_nanus,Picidae,Piciformes,0,3,79.32798874,21.1063824,0,0,0,0
Dendrocopos_noguchii,Picidae,Piciformes,0,3,128.1299641,26.67527233,0,0,0,0
Dendrocopos_ramsayi,Picidae,Piciformes,0,6,120.5894455,5.572950287,0,0,0,0
Dendrocopos_syriacus,Picidae,Piciformes,0,6,33.31412018,42.46052638,0,0,0,0
Dendrocopos_temminckii,Picidae,Piciformes,0,6,121.164725,-2.083596011,0,0,0,0
Dendrocygna_arborea,Anatidae,Anseriformes,0,6,-77.39151742,21.23505622,0,0,0,0
Dendrocygna_arcuata,Anatidae,Anseriformes,0,4,131.496432,-14.48060422,0,0,0,0
Dendrocygna_autumnalis,Anatidae,Anseriformes,0,4,-61.83936466,-5.635626464,0,0,0,0
Dendrocygna_bicolor,Anatidae,Anseriformes,0,6,11.22091151,-5.197745399,0,0,0,0
Dendrocygna_eytoni,Anatidae,Anseriformes,0,6,137.365409,-23.87055811,0,0,0,0
Dendrocygna_guttata,Anatidae,Anseriformes,0,6,134.9325045,-3.462076197,0,0,0,0
Dendrocygna_javanica,Anatidae,Anseriformes,0,6,94.51023061,19.54415324,0,0,0,0
Dendrocygna_viduata,Anatidae,Anseriformes,0,4,-10.3550785,-6.866687384,0,0,0,0
Dendropicos_abyssinicus,Picidae,Piciformes,0,3,38.17524055,9.483399779,0,0,0,0
Dendropicos_elachus,Picidae,Piciformes,0,3,10.01712298,14.96601077,0,0,0,0
Dendropicos_fuscescens,Picidae,Piciformes,0,6,23.3786143,-8.679751228,0,0,0,0
Dendropicos_gabonensis,Picidae,Piciformes,1,1,10.76506611,1.932718351,0,1,0,1
Dendropicos_lugubris,Picidae,Piciformes,1,6,10.76506611,1.932718351,0,1,0,1
Dendropicos_poecilolaemus,Picidae,Piciformes,1,3,24.13247471,4.045648511,0,1,0,1
Dendropicos_spodocephalus,Picidae,Piciformes,1,1,NA,NA,0,1,0,1
Dendropicos_stierlingi,Picidae,Piciformes,0,1,35.68298451,-13.39077024,0,0,0,0
Dendrortyx_barbatus,Odontophoridae,Galliformes,1,6,-98.41573956,20.51370384,1,0,0,1
Dendrortyx_leucophrys,Odontophoridae,Galliformes,1,6,-88.44630878,14.59814806,1,0,0,1
Dendrortyx_macroura,Odontophoridae,Galliformes,0,1,-100.0831392,18.5466844,0,0,0,0
Deroptyus_accipitrinus,Psittacidae,Psittaciformes,1,3,-58.40585468,-2.214740449,1,1,0,1
Didunculus_strigirostris,Columbidae,Columbiformes,1,1,-172.2240104,-13.71564441,0,0,0,0
Dinopium_benghalense,Picidae,Piciformes,0,6,79.89474971,22.74106107,0,0,0,0
Dinopium_everetti,Picidae,Piciformes,0,6,NA,NA,0,0,0,0
Dinopium_javanense,Picidae,Piciformes,0,6,103.5635455,10.44614852,0,0,0,0
Dinopium_psarodes,Picidae,Piciformes,0,6,NA,NA,0,0,0,0
Dinopium_rafflesii,Picidae,Piciformes,0,6,108.6374196,1.370737684,0,0,0,0
Dinopium_shorii,Picidae,Piciformes,0,1,93.89665834,23.09282062,0,0,0,0
Diomedea_epomophora,Diomedeidae,Procellariiformes,0,5,170.7312809,-45.78763596,0,0,0,0
Diomedea_exulans,Diomedeidae,Procellariiformes,0,5,61.28100063,-49.3947534,0,0,0,0
Diopsittaca_nobilis,Psittacidae,Psittaciformes,1,6,-51.55679581,-10.99583871,1,1,0,1
Discosura_conversii,Trochilidae,Caprimulgiformes,1,1,-78.41367748,3.743383881,0,0,0,0
Discosura_langsdorffi,Trochilidae,Caprimulgiformes,1,1,-68.21414419,-5.940852336,0,0,0,0
Discosura_letitiae,Trochilidae,Caprimulgiformes,1,6,-65.14057871,-16.33050553,0,0,0,0
Discosura_longicaudus,Trochilidae,Caprimulgiformes,1,6,-56.77463717,-0.02187365,0,0,0,0
Discosura_popelairii,Trochilidae,Caprimulgiformes,1,1,-77.38132555,-3.968852438,0,0,0,0
Doricha_eliza,Trochilidae,Caprimulgiformes,1,6,-88.99192219,21.18538644,0,0,0,0
Doricha_enicura,Trochilidae,Caprimulgiformes,1,1,-90.72451085,15.2870971,0,0,0,0
Doryfera_johannae,Trochilidae,Caprimulgiformes,1,1,-69.25873534,1.479429456,0,0,0,0
Doryfera_ludovicae,Trochilidae,Caprimulgiformes,1,1,-74.63285733,-2.461982719,0,0,0,0
Drepanoptila_holosericea,Columbidae,Columbiformes,1,3,165.5020864,-21.34580626,0,0,0,0
Dromaius_novaehollandiae,Casuariidae,Casuariiformes,0,3,136.6017807,-28.42633463,0,0,0,0
Dromas_ardeola,Dromadidae,Charadriiformes,0,5,49.86942208,23.21870822,0,0,0,0
Dromococcyx_pavoninus,Cuculidae,Cuculiformes,0,1,-60.3689547,-11.45586559,0,0,0,0
Dromococcyx_phasianellus,Cuculidae,Cuculiformes,0,1,-58.3330199,-7.375741326,0,0,0,0
Dryobates_albolarvatus,Picidae,Piciformes,0,3,-119.7513126,42.61198112,0,0,0,0
Dryobates_arizonae,Picidae,Piciformes,0,1,-106.4769691,25.76973062,0,0,0,0
Dryobates_borealis,Picidae,Piciformes,0,1,-85.67591705,32.41769147,0,0,0,0
Dryobates_cathpharius,Picidae,Piciformes,0,1,99.54576409,26.05005782,0,0,0,0
Dryobates_fumigatus,Picidae,Piciformes,0,1,-81.98346881,7.229021049,0,0,0,0
Dryobates_minor,Picidae,Piciformes,0,6,69.46009463,56.24210746,0,0,0,0
Dryobates_nuttallii,Picidae,Piciformes,0,1,-120.6379757,37.42245087,0,0,0,0
Dryobates_pubescens,Picidae,Piciformes,0,6,-108.3325506,51.15204865,0,0,0,0
Dryobates_scalaris,Picidae,Piciformes,0,3,-103.7101864,27.72056076,0,0,0,0
Dryobates_stricklandi,Picidae,Piciformes,0,1,-98.77857379,19.22615732,0,0,0,0
Dryobates_villosus,Picidae,Piciformes,0,6,-108.9893081,51.17502803,0,0,0,0
Dryocopus_galeatus,Picidae,Piciformes,0,3,-53.14601275,-25.34542793,0,0,0,0
Dryocopus_hodgei,Picidae,Piciformes,0,1,92.77899153,12.29152751,0,0,0,0
Dryocopus_javensis,Picidae,Piciformes,0,6,104.6202046,10.32035985,0,0,0,0
Dryocopus_lineatus,Picidae,Piciformes,0,3,-60.83592701,-6.175218327,0,0,0,0
Dryocopus_martius,Picidae,Piciformes,0,1,85.14783174,58.05560298,0,0,0,0
Dryocopus_pileatus,Picidae,Piciformes,0,1,-95.60148326,46.77260263,0,0,0,0
Dryocopus_schulzii,Picidae,Piciformes,0,3,-62.15201595,-25.65825316,0,0,0,0
Dryolimnas_cuvieri,Rallidae,Gruiformes,0,6,46.67916919,-19.47788776,0,0,0,0
Dryotriorchis_spectabilis,Accipitridae,Accipitriformes,0,1,15.97606371,2.031931551,0,0,0,0
Ducula_aenea,Columbidae,Columbiformes,1,6,102.2213001,12.25903168,0,0,0,0
Ducula_aurorae,Columbidae,Columbiformes,1,1,-148.2605633,-15.8371563,0,0,0,0
Ducula_badia,Columbidae,Columbiformes,0,6,102.8587916,11.94245055,0,0,0,0
Ducula_bakeri,Columbidae,Columbiformes,1,1,167.5050133,-15.39181747,0,0,0,0
Ducula_basilica,Columbidae,Columbiformes,1,6,127.9717726,0.625288479,0,0,0,0
Ducula_bicolor,Columbidae,Columbiformes,0,6,113.7334098,2.254935376,0,0,0,0
Ducula_brenchleyi,Columbidae,Columbiformes,0,6,160.8509094,-9.650866509,0,0,0,0
Ducula_carola,Columbidae,Columbiformes,1,1,122.9236215,12.01208811,0,0,0,0
Ducula_chalconota,Columbidae,Columbiformes,1,1,141.8838101,-5.303716874,0,0,0,0
Ducula_cineracea,Columbidae,Columbiformes,0,1,125.3639814,-8.939817226,0,0,0,0
Ducula_concinna,Columbidae,Columbiformes,1,6,129.6346767,-5.181220327,0,0,0,0
Ducula_cuprea,Columbidae,Columbiformes,1,1,NA,NA,0,0,0,0
Ducula_finschii,Columbidae,Columbiformes,1,6,150.7694398,-5.062799531,0,0,0,0
Ducula_forsteni,Columbidae,Columbiformes,1,1,121.2199537,-1.596780767,0,0,0,0
Ducula_galeata,Columbidae,Columbiformes,1,1,-140.1283464,-8.878881771,0,0,0,0
Ducula_geelvinkiana,Columbidae,Columbiformes,1,1,NA,NA,0,0,0,0
Ducula_goliath,Columbidae,Columbiformes,0,1,165.48473,-21.33462891,0,0,0,0
Ducula_lacernulata,Columbidae,Columbiformes,0,1,113.7785584,-7.930813976,0,0,0,0
Ducula_latrans,Columbidae,Columbiformes,0,1,178.5029542,-17.44453338,0,0,0,0
Ducula_luctuosa,Columbidae,Columbiformes,0,6,121.3385944,-2.07286378,0,0,0,0
Ducula_melanochroa,Columbidae,Columbiformes,0,6,150.8355332,-5.207914876,0,0,0,0
Ducula_mindorensis,Columbidae,Columbiformes,1,1,121.0605999,13.06054532,0,0,0,0
Ducula_mullerii,Columbidae,Columbiformes,0,6,140.848858,-6.460556379,0,0,0,0
Ducula_myristicivora,Columbidae,Columbiformes,1,6,132.0506774,-0.915624247,0,0,0,0
Ducula_neglecta,Columbidae,Columbiformes,1,1,NA,NA,0,0,0,0
Ducula_nicobarica,Columbidae,Columbiformes,1,1,NA,NA,0,0,0,0
Ducula_oceanica,Columbidae,Columbiformes,1,6,151.2680299,6.503036859,0,0,0,0
Ducula_oenothorax,Columbidae,Columbiformes,1,6,102.2213001,12.25903168,0,0,0,0
Ducula_pacifica,Columbidae,Columbiformes,1,1,170.406103,-16.84467078,0,1,0,1
Ducula_perspicillata,Columbidae,Columbiformes,1,6,128.2480531,-1.385153257,0,0,0,0
Ducula_pickeringii,Columbidae,Columbiformes,1,1,121.7075568,7.07886423,0,0,0,0
Ducula_pinon,Columbidae,Columbiformes,0,6,140.7823618,-5.371486385,0,0,0,0
Ducula_pistrinaria,Columbidae,Columbiformes,1,6,153.8938509,-6.303297048,0,0,0,0
Ducula_poliocephala,Columbidae,Columbiformes,1,1,123.1037559,11.84875352,0,0,0,0
Ducula_radiata,Columbidae,Columbiformes,1,1,121.1631537,-1.905820436,0,0,0,0
Ducula_rosacea,Columbidae,Columbiformes,1,6,124.6271817,-8.411098277,0,0,0,0
Ducula_rubricera,Columbidae,Columbiformes,1,1,154.1769842,-6.427390973,0,0,0,0
Ducula_rufigaster,Columbidae,Columbiformes,1,1,140.7820331,-5.338788819,0,0,0,0
Ducula_spilorrhoa,Columbidae,Columbiformes,0,6,139.2073175,-11.52513732,0,0,0,0
Ducula_subflavescens,Columbidae,Columbiformes,0,6,150.6233845,-5.00674111,0,0,0,0
Ducula_whartoni,Columbidae,Columbiformes,1,1,105.642605,-10.48825251,0,0,0,0
Ducula_zoeae,Columbidae,Columbiformes,1,1,140.8287814,-5.391736776,0,0,0,0
Eclectus_roratus,Psittaculidae,Psittaciformes,1,1,140.9600582,-5.365807789,1,1,1,1
Ectopistes_migratorius,Columbidae,Columbiformes,1,6,NA,NA,1,0,0,1
Egretta_ardesiaca,Ardeidae,Pelecaniformes,0,4,27.44523972,-6.79791627,0,0,0,0
Egretta_caerulea,Ardeidae,Pelecaniformes,1,6,-72.37359199,6.086718575,1,0,0,1
Egretta_eulophotes,Ardeidae,Pelecaniformes,0,6,124.1519182,39.34911327,0,0,0,0
Egretta_garzetta,Ardeidae,Pelecaniformes,0,6,68.86974667,5.532450011,0,0,0,0
Egretta_gularis,Ardeidae,Pelecaniformes,0,6,22.6446938,12.85647537,0,0,0,0
Egretta_novaehollandiae,Ardeidae,Pelecaniformes,0,6,144.6525072,-30.11850758,0,0,0,0
Egretta_rufescens,Ardeidae,Pelecaniformes,0,6,-96.17901741,23.49289777,0,0,0,0
Egretta_sacra,Ardeidae,Pelecaniformes,0,6,127.5232129,-5.219852067,0,0,0,0
Egretta_thula,Ardeidae,Pelecaniformes,0,6,-69.56656058,1.745502729,0,0,0,0
Egretta_tricolor,Ardeidae,Pelecaniformes,0,6,-78.42445442,19.44138298,0,0,0,0
Egretta_vinaceigula,Ardeidae,Pelecaniformes,0,4,22.79553903,-18.85330054,0,0,0,0
Elanoides_forficatus,Accipitridae,Accipitriformes,0,6,-59.81898669,-6.327719852,0,0,0,0
Elanus_axillaris,Accipitridae,Accipitriformes,0,6,134.5237653,-26.13153361,0,0,0,0
Elanus_caeruleus,Accipitridae,Accipitriformes,0,3,41.26924985,3.25950859,0,0,0,0
Elanus_leucurus,Accipitridae,Accipitriformes,0,6,-66.58176886,-10.25929276,0,0,0,0
Elanus_scriptus,Accipitridae,Accipitriformes,0,6,139.4373834,-22.97941308,0,0,0,0
Electron_carinatum,Momotidae,Coraciiformes,1,1,-86.45647642,14.67574315,1,1,0,1
Electron_platyrhynchum,Momotidae,Coraciiformes,1,1,-67.69859005,-5.886942234,1,1,0,1
Eleothreptus_anomalus,Caprimulgidae,Caprimulgiformes,0,6,-57.63306002,-30.07053961,0,0,0,0
Eleothreptus_candicans,Caprimulgidae,Caprimulgiformes,0,3,-59.15564747,-17.34136307,0,0,0,0
Elseyornis_melanops,Charadriidae,Charadriiformes,0,4,136.1391341,-26.36565156,0,0,0,0
Enicognathus_ferrugineus,Psittacidae,Psittaciformes,1,1,-72.01429337,-44.62222896,0,1,0,1
Enicognathus_leptorhynchus,Psittacidae,Psittaciformes,1,1,-72.65470651,-39.06556217,0,1,0,1
Ensifera_ensifera,Trochilidae,Caprimulgiformes,1,1,-74.31080405,-4.920161878,0,0,0,0
Eos_bornea,Psittaculidae,Psittaciformes,0,6,128.7117484,-3.401691167,0,0,0,0
Eos_cyanogenia,Psittaculidae,Psittaciformes,1,6,135.7583918,-0.96512486,1,0,1,1
Eos_histrio,Psittaculidae,Psittaciformes,1,6,126.7785077,4.211579453,1,0,1,1
Eos_reticulata,Psittaculidae,Psittaciformes,1,6,131.2540269,-7.549329816,1,0,1,1
Eos_semilarvata,Psittaculidae,Psittaciformes,1,1,129.4142287,-3.144214684,1,0,1,1
Eos_squamata,Psittaculidae,Psittaciformes,1,6,128.5782802,0.245447875,1,0,1,1
Ephippiorhynchus_asiaticus,Ciconiidae,Ciconiiformes,1,6,110.2198646,0.563212978,0,0,0,0
Ephippiorhynchus_senegalensis,Ciconiidae,Ciconiiformes,0,6,24.28816026,-1.48268127,0,0,0,0
Eriocnemis_aline,Trochilidae,Caprimulgiformes,1,1,-76.9288762,-2.887564998,0,0,0,0
Eriocnemis_cupreoventris,Trochilidae,Caprimulgiformes,1,1,-72.85861275,6.31437677,0,0,0,0
Eriocnemis_derbyi,Trochilidae,Caprimulgiformes,1,1,-76.52652808,2.488711724,0,0,0,0
Eriocnemis_glaucopoides,Trochilidae,Caprimulgiformes,1,1,-64.79856275,-21.23328647,0,0,0,0
Eriocnemis_godini,Trochilidae,Caprimulgiformes,1,1,-78.39984324,0.13525663,0,0,0,0
Eriocnemis_isabellae,Trochilidae,Caprimulgiformes,1,1,-77.35514513,2.264618857,0,0,0,0
Eriocnemis_luciani,Trochilidae,Caprimulgiformes,1,1,-76.05292309,-6.760610556,0,0,0,0
Eriocnemis_mirabilis,Trochilidae,Caprimulgiformes,1,1,-77.20493047,2.327184314,0,0,0,0
Eriocnemis_mosquera,Trochilidae,Caprimulgiformes,1,1,-77.36958974,1.007884713,0,0,0,0
Eriocnemis_nigrivestis,Trochilidae,Caprimulgiformes,1,1,-78.57559424,0.102073243,0,0,0,0
Eriocnemis_vestita,Trochilidae,Caprimulgiformes,1,1,-76.41714658,1.256924618,0,0,0,0
Erythrogonys_cinctus,Charadriidae,Charadriiformes,0,4,135.2656487,-26.49192788,0,0,0,0
Erythrotriorchis_buergersi,Accipitridae,Accipitriformes,0,1,142.5541837,-5.550145671,0,0,0,0
Erythrotriorchis_radiatus,Accipitridae,Accipitriformes,0,6,139.031133,-17.92777712,0,0,0,0
Esacus_magnirostris,Burhinidae,Charadriiformes,0,6,NA,NA,0,0,0,0
Esacus_recurvirostris,Burhinidae,Charadriiformes,0,6,85.11950525,22.43824787,0,0,0,0
Eubucco_bourcierii,Capitonidae,Piciformes,1,1,-77.1607164,3.126140052,1,1,0,1
Eubucco_richardsoni,Capitonidae,Piciformes,1,1,-71.38620075,-5.644841357,0,1,0,1
Eubucco_tucinkae,Capitonidae,Piciformes,1,6,-70.67168994,-11.38644786,0,1,0,1
Eubucco_versicolor,Capitonidae,Piciformes,1,1,-72.16812255,-12.01512202,1,1,0,1
Eudocimus_albus,Threskiornithidae,Pelecaniformes,0,6,-81.53812816,18.03921529,0,0,0,0
Eudocimus_ruber,Threskiornithidae,Pelecaniformes,0,6,-60.23661128,2.960958363,0,0,0,0
Eudromia_elegans,Tinamidae,Tinamiformes,0,6,-66.07339667,-38.24595244,0,0,0,0
Eudromia_formosa,Tinamidae,Tinamiformes,0,3,-61.92602556,-24.69200306,0,0,0,0
Eudynamys_melanorhynchus,Cuculidae,Cuculiformes,1,6,121.3879683,-2.115825678,0,0,0,0
Eudynamys_orientalis,Cuculidae,Cuculiformes,1,6,141.5704816,-19.38520209,0,0,0,0
Eudynamys_scolopaceus,Cuculidae,Cuculiformes,0,6,98.18322732,20.08162649,0,0,0,0
Eudynamys_taitensis,Cuculidae,Cuculiformes,0,1,172.7899535,-41.26363325,0,0,0,0
Eudyptes_chrysocome,Spheniscidae,Sphenisciformes,1,5,-14.63927758,-51.70498181,1,0,0,1
Eudyptes_chrysolophus,Spheniscidae,Sphenisciformes,1,5,-43.54300549,-56.23739729,1,0,0,1
Eudyptes_moseleyi,Spheniscidae,Sphenisciformes,0,5,11.17540739,-38.19529313,0,0,0,0
Eudyptes_pachyrhynchus,Spheniscidae,Sphenisciformes,0,6,167.5014052,-45.62032844,0,0,0,0
Eudyptes_robustus,Spheniscidae,Sphenisciformes,0,5,166.5517437,-48.01181977,0,0,0,0
Eudyptes_schlegeli,Spheniscidae,Sphenisciformes,0,5,158.8822384,-54.63046963,0,0,0,0
Eudyptes_sclateri,Spheniscidae,Sphenisciformes,0,5,178.8120311,-49.60716419,0,0,0,0
Eudyptula_minor,Spheniscidae,Sphenisciformes,1,5,-176.5270286,-43.94220632,1,0,0,1
Eugenes_fulgens,Trochilidae,Caprimulgiformes,1,6,-101.9304297,22.86720646,0,0,0,0
Eugenes_spectabilis,Trochilidae,Caprimulgiformes,1,1,-101.9304297,22.86720646,0,0,0,0
Eulabeornis_castaneoventris,Rallidae,Gruiformes,0,6,128.6394292,-13.40684426,0,0,0,0
Eulampis_holosericeus,Trochilidae,Caprimulgiformes,1,6,-62.29764662,15.89096291,0,1,0,1
Eulampis_jugularis,Trochilidae,Caprimulgiformes,1,1,-61.43067259,15.22845299,0,0,0,0
Eulidia_yarrellii,Trochilidae,Caprimulgiformes,1,6,-69.99722984,-18.43404055,0,0,0,0
Eulipoa_wallacei,Megapodiidae,Galliformes,0,1,128.2495231,-1.560656127,0,0,0,0
Eumomota_superciliosa,Momotidae,Coraciiformes,1,6,-88.53829794,16.32637093,1,1,0,1
Eunymphicus_cornutus,Psittaculidae,Psittaciformes,1,6,165.6444685,-21.39374925,1,1,1,1
Eunymphicus_uvaeensis,Psittaculidae,Psittaciformes,1,6,166.5679054,-20.57067815,1,1,0,1
Eupetomena_macroura,Trochilidae,Caprimulgiformes,1,6,-48.42473144,-13.70773112,0,0,0,0
Eupherusa_cyanophrys,Trochilidae,Caprimulgiformes,1,1,-96.92906867,16.13795461,0,0,0,0
Eupherusa_eximia,Trochilidae,Caprimulgiformes,1,6,-89.07563957,14.8681005,0,0,0,0
Eupherusa_nigriventris,Trochilidae,Caprimulgiformes,1,1,-82.73864568,9.318334981,0,0,0,0
Eupherusa_poliocerca,Trochilidae,Caprimulgiformes,1,6,-99.79437996,17.38250854,0,0,0,0
Eupodotis_afra,Otididae,Otidiformes,0,6,20.86621657,-32.8811635,0,0,0,0
Eupodotis_afraoides,Otididae,Otidiformes,0,6,21.82362369,-25.30980658,0,0,0,0
Eupodotis_caerulescens,Otididae,Otidiformes,0,6,27.38387912,-29.09914862,0,0,0,0
Eupodotis_gindiana,Otididae,Otidiformes,0,3,40.97516047,3.062577134,0,0,0,0
Eupodotis_humilis,Otididae,Otidiformes,0,3,46.24723102,8.107855807,0,0,0,0
Eupodotis_rueppelii,Otididae,Otidiformes,0,2,14.89058147,-20.64890265,0,0,0,0
Eupodotis_ruficrista,Otididae,Otidiformes,0,3,23.29167093,-20.95575614,0,0,0,0
Eupodotis_savilei,Otididae,Otidiformes,0,3,10.07341843,13.44121789,0,0,0,0
Eupodotis_senegalensis,Otididae,Otidiformes,0,3,22.09982278,2.101635,0,0,0,0
Eupodotis_vigorsii,Otididae,Otidiformes,0,6,20.72449882,-29.83615473,0,0,0,0
Eupsittula_aurea,Psittacidae,Psittaciformes,1,6,-50.02178162,-12.8622112,1,1,0,1
Eupsittula_cactorum,Psittacidae,Psittaciformes,1,6,-42.06749529,-9.882891293,1,1,0,1
Eupsittula_canicularis,Psittacidae,Psittaciformes,1,6,-96.93282117,17.37521127,1,1,0,1
Eupsittula_nana,Psittacidae,Psittaciformes,1,6,-90.0340435,17.70835355,1,1,0,1
Eupsittula_pertinax,Psittacidae,Psittaciformes,1,6,-66.41506776,6.402088277,1,1,0,1
Euptilotis_neoxenus,Trogonidae,Trogoniformes,1,1,-105.7740644,25.26188842,0,0,0,0
Eurostopodus_archboldi,Caprimulgidae,Caprimulgiformes,0,1,141.6315157,-5.238927567,0,0,0,0
Eurostopodus_argus,Caprimulgidae,Caprimulgiformes,0,6,133.0224057,-25.61615035,0,0,0,0
Eurostopodus_diabolicus,Caprimulgidae,Caprimulgiformes,0,1,120.2869073,-1.297977259,0,0,0,0
Eurostopodus_exul,Caprimulgidae,Caprimulgiformes,0,6,NA,NA,0,0,0,0
Eurostopodus_macrotis,Caprimulgidae,Caprimulgiformes,0,1,103.1528498,16.35022745,0,0,0,0
Eurostopodus_mystacalis,Caprimulgidae,Caprimulgiformes,0,6,148.967618,-26.74096894,0,0,0,0
Eurostopodus_nigripennis,Caprimulgidae,Caprimulgiformes,0,6,NA,NA,0,0,0,0
Eurostopodus_papuensis,Caprimulgidae,Caprimulgiformes,0,1,140.1946462,-5.32394953,0,0,0,0
Eurostopodus_temminckii,Caprimulgidae,Caprimulgiformes,0,6,108.644989,0.746969316,0,0,0,0
Eurynorhynchus_pygmeus,Scolopacidae,Charadriiformes,0,6,178.4965771,64.21505778,0,0,0,0
Eurypyga_helias,Eurypygidae,Eurypygiformes,0,6,-62.83469432,-3.952836376,0,0,0,0
Eurystomus_azureus,Coraciidae,Coraciiformes,1,6,127.9421778,0.69848601,1,0,0,1
Eurystomus_glaucurus,Coraciidae,Coraciiformes,1,6,22.05639894,-0.9815723,1,1,0,1
