Wavelength[nm];Acvu1;Acvu2;Acvu3;Agag1;Agag2;Agag3;Alsc_db1 ;Alsc_db2 ;Alsc_db3 ;Alsc_dg1;Alsc_dg2;Alsc_dg3;Alsc_lb1;Alsc_lb2;Alsc_lb3;Amgu_p1 ;Amgu_p2 ;Amgu_p3 ;Amgu1 ;Amgu2 ;Amgu3 ;Cisa1;Cisa2;Cisa3;Cobe_db1 ;Cobe_db2 ;Cobe_db3 ;Cobe_lb1 ;Cobe_lb2 ;Cobe_lb3 ;Cypa_b1;Cypa_b2;Cypa_b3;Nesp_b1;Nesp_b2;Nesp_b3;Nesp_db1;Nesp_db2;Nesp_db3;Poma_b1;Poma_b2;Poma_b3;Poma_p1;Poma_p2;Poma_p3;Psch1;Psch2;Psch3;Psoo1;Psoo2;Psoo3;Psro_b1 ;Psro_b2 ;Psro_b3 ;Pymo1 ;Pymo2 ;Pymo3 ;Tasy1;Tasy2;Tasy3
389,718;90,96520907;95,87712973;90,42194952;32,2275187;21,27422831;27,73444329;18,77581836;15,10767519;26,07421324;8,160540472;5,064521139;8,957440995;5,42058312;12,21990161;11,33443025;59,63439156;49,08036078;34,20963111;35,38463226;32,12740214;46,44132886;28,65210546;28,79028252;24,72742019;9,28770292;9,079085967;8,238492398;33,596057;38,55301125;24,99818309;36,65846155;23,85444029;22,78686799;6,94308256;6,140167326;6,574758073;5,817525808;4,433983495;4,748590137;17,72381363;14,03404432;9,641620248;17,03197312;15,38812059;19,10931472;3,614201735;3,702018667;3,58764275;31,83067785;26,48895058;34,07300325;15,83806555;15,25110509;18,8520891;9,40811027;13,89580865;8,969986378;13,8763104;24,23213961;27,63829254
390,31;91,13098552;96,13857225;90,52981294;32,11953573;21,27237342;27,7846389;18,81839563;15,04284454;26,05103644;8,125646635;5,070045232;8,985229593;5,413221889;12,14028888;11,27780786;59,99231848;49,24407297;34,18650356;35,32888289;31,99355146;46,42924114;28,78215015;28,85443347;24,82156482;9,385513458;9,157360884;8,292145152;33,44896108;38,55437899;24,99597222;36,62119957;23,92083745;22,75266351;6,928811403;6,185198322;6,598051739;5,845729511;4,449875171;4,791864216;17,79477445;14,02660514;9,689744772;17,16326688;15,51813949;19,22839532;3,618070657;3,707566394;3,61994759;31,69632902;26,55525872;34,06865009;15,79997859;15,15881703;18,8441823;9,41145589;13,90090592;8,984109366;14,02137909;24,24479755;27,70365573
390,902;91,64172654;96,4677096;90,87040301;32,1509952;21,3335761;27,82405966;18,80278994;15,08738511;26,00507714;8,105733318;5,042628567;8,935530224;5,430517067;12,07973918;11,28511279;60,02705819;49,3222904;34,09747922;35,1719483;32,00306796;46,39546207;28,86146798;28,87693116;24,9516266;9,421259154;9,11628899;8,320826911;33,43937066;38,41109157;24,90807003;36,56068585;23,87782059;22,73995822;7,025589004;6,173198123;6,652438296;5,813958944;4,451519352;4,794686563;17,68059422;14,02645836;9,664499845;17,17361171;15,52123809;19,25524416;3,616656912;3,724411676;3,636667894;31,64801658;26,47849753;33,96932846;15,7050875;15,00874357;18,69529789;9,316894648;13,8161171;8,928972673;14,01917336;24,2893996;27,71725845
391,493;92,128997;96,96140339;91,46632541;32,28986515;21,31440864;27,90206514;18,84315213;15,02462897;25,90625514;8,091641243;5,037045348;8,891699169;5,385120727;12,00480248;11,2107232;60,54141006;49,72553564;34,25310079;35,23343557;32,04889554;46,48637256;28,96254906;29,01615786;25,10416845;9,501044553;9,30257083;8,445515321;33,6369753;38,43955742;24,89013215;36,6557456;23,84670205;22,81806477;7,022684903;6,195844012;6,63985033;5,875930974;4,482781334;4,775439636;17,80853442;14,09884075;9,707460024;17,25370817;15,65893143;19,41332395;3,642334598;3,71667485;3,636466425;31,82391212;26,50984646;34,01211264;15,74722505;15,15477775;18,7378317;9,418787635;13,90953569;8,952591315;14,10051303;24,46325652;27,96831107
392,085;92,41554673;97,2512502;91,61212486;32,38916599;21,36339203;27,92248233;18,72898556;14,8920896;25,82494249;7,988768258;5,00978026;8,833512851;5,334316836;11,99472807;11,19826998;60,72402592;49,90725543;34,30169482;35,23804381;32,00821309;46,51136566;29,01907011;29,08809563;25,26934849;9,543306817;9,315991311;8,45231415;33,45632026;38,50542179;24,87856498;36,62489726;23,94525306;22,71095742;7,009110778;6,178412605;6,66587299;5,822798518;4,424697046;4,752661611;17,78206172;14,02387082;9,65827411;17,27422414;15,59904638;19,37440627;3,592908976;3,68226636;3,562929764;31,77922782;26,56076472;34,12019976;15,68386955;15,00302972;18,67157471;9,349956468;13,83149771;8,918354902;14,03459647;24,44606428;27,99968952
392,677;92,8190745;97,72410234;91,94509418;32,41432623;21,42108063;28,02132728;18,81504877;14,90188593;25,721659;8,009208241;4,990257077;8,806200214;5,353416797;11,97748399;11,21509472;60,91598575;50,11300559;34,28892606;35,30029165;32,11255164;46,40040897;29,08542774;29,20652953;25,44808855;9,619451001;9,472528768;8,533443718;33,59363694;38,67073438;25,0540401;36,62442426;23,99104702;22,77855649;7,037331321;6,220051465;6,675990068;5,849161061;4,460066891;4,779462611;17,840679;14,07073686;9,731765674;17,39071253;15,75021203;19,48322557;3,601618745;3,685195364;3,5803555;31,76599788;26,57822169;34,01870944;15,71242556;15,07104901;18,69294831;9,446844628;13,90128706;8,996471472;14,04115005;24,4392078;28,18368984
393,268;92,6412056;97,69485028;91,85492363;32,32690893;21,3728503;27,83752542;18,76406244;14,87874123;25,55782801;7,953987705;4,997696135;8,803747842;5,35402239;11,98785164;11,2632219;61,01715582;50,29149651;34,28581255;35,18355867;32,07864018;46,34737722;29,2071434;29,23131157;25,43777395;9,677275165;9,431278293;8,594456541;33,56793807;38,62851262;24,90376366;36,52394418;23,93982336;22,74614969;7,055341882;6,243856869;6,674771577;5,888448617;4,442961351;4,79559357;17,87163294;14,17256625;9,748729873;17,42370305;15,81421074;19,51741685;3,62760928;3,694270218;3,598476929;31,78796678;26,4408212;34,01428124;15,55949043;14,9006261;18,66811538;9,339152442;13,80529608;8,937838604;14,03847506;24,39643419;28,07301958
393,86;92,72233098;97,66375508;91,87272927;32,37871705;21,36854463;27,9640587;18,82173306;14,84083538;25,45106009;7,937587037;5,014204398;8,809764538;5,375770675;11,95897516;11,2306008;61,16571591;50,41579374;34,28950075;35,09510786;31,97338872;46,33640034;29,18885332;29,21079327;25,60065176;9,65578187;9,461935405;8,539276035;33,48729301;38,44030905;24,83709699;36,31705809;23,89893983;22,68841584;7,097592751;6,217206223;6,708549998;5,860377879;4,468513392;4,804330582;17,7585174;14,11227787;9,741188904;17,39887965;15,8091917;19,53334681;3,595647985;3,699719612;3,608200902;31,6626855;26,43465469;33,98522698;15,5560285;14,83949752;18,52441768;9,356804114;13,74047704;8,831307909;14,06112191;24,51191469;28,1251587
394,451;93,18439674;98,14499228;92,2071501;32,41265975;21,36731775;27,97668493;18,77666597;14,74602737;25,36023484;7,907716753;4,989446092;8,698314622;5,339564249;11,90512298;11,25465794;61,40975164;50,48388497;34,26829972;34,95784654;31,97056495;46,34728789;29,34072673;29,32196793;25,70662689;9,733793047;9,512755085;8,633213081;33,52347699;38,39688167;24,89165895;36,29764529;23,8027217;22,65921536;7,09581474;6,199187933;6,724089975;5,887556325;4,44007504;4,77593418;17,81935822;14,14225678;9,719054901;17,50056958;15,8880353;19,6235401;3,589595972;3,689112246;3,590578856;31,74320095;26,50542805;33,86140832;15,45048309;14,86558974;18,56244424;9,287054468;13,73507355;8,804257068;14,10860425;24,6798182;28,18977131
395,043;93,44740763;98,45672976;92,42378193;32,39056398;21,34100107;27,9553911;18,76350827;14,79911644;25,27137341;7,854923118;4,974661195;8,735676452;5,315978844;11,90370633;11,21930839;61,57432384;50,71652795;34,28592425;34,99405232;31,9401787;46,26524926;29,37264162;29,28776298;25,72600255;9,771738502;9,599964948;8,681092286;33,55281337;38,38403192;24,8024677;36,22669479;23,86987423;22,76241947;7,138814506;6,213350991;6,697307049;5,866437247;4,458757491;4,771742489;17,78053619;14,11588434;9,736742711;17,51738128;15,89318997;19,60229184;3,584074901;3,684024324;3,602511218;31,6736923;26,37479896;33,92983716;15,47014864;14,86150205;18,50768242;9,301756036;13,80506953;8,79263778;14,05988489;24,55648968;28,23363491
395,634;93,52986626;98,48372492;92,42104685;32,42209671;21,35446561;27,93719171;18,77229818;14,80147217;25,19373172;7,855287103;4,978135601;8,694465543;5,335981723;11,93300437;11,26778374;61,70312695;50,93967815;34,41873229;34,99738145;31,91211668;46,28113046;29,49830667;29,31627296;25,8147689;9,813568183;9,688284411;8,78229842;33,56717954;38,48797027;24,94061156;36,20561946;23,82905303;22,73723852;7,131572039;6,244367343;6,752031122;5,901651296;4,471967609;4,778585125;17,73007266;14,13364825;9,746325948;17,53759978;15,91314553;19,63187014;3,590865945;3,68976102;3,587566711;31,73186218;26,32427463;33,94312645;15,47063837;14,87391526;18,46619089;9,300668138;13,74896218;8,825732626;14,15636936;24,68377805;28,2679557
396,226;93,50259367;98,4968214;92,3914605;32,27678867;21,32506044;27,94309102;18,78916562;14,79101548;25,0979627;7,863468301;4,998450506;8,731522565;5,345136561;11,95279752;11,32992851;61,89874748;51,11205158;34,37492777;34,85091533;31,90814653;46,32653848;29,59385875;29,42967951;25,88062849;9,881498483;9,727297663;8,840061391;33,51777072;38,35455321;24,8567644;36,09377598;23,79191349;22,72677477;7,181496021;6,309449998;6,775813295;5,917938605;4,495909672;4,819229566;17,705534;14,09041274;9,783782869;17,65056307;15,96055284;19,71922789;3,619597466;3,695650001;3,606795695;31,50249995;26,22746333;33,67306042;15,42048722;14,80925089;18,36551759;9,346888118;13,752415;8,838139446;14,14615143;24,65049739;28,37834097
396,817;93,53025795;98,55041516;92,58507281;32,30768991;21,30360584;27,93991789;18,70650907;14,70876685;24,92515088;7,821188689;4,954326669;8,653315357;5,363084682;11,9620094;11,35787606;61,89864965;51,14902885;34,36740488;34,7527455;31,73611397;46,1745301;29,54414644;29,43875852;25,99414521;9,889674848;9,752406653;8,793933862;33,45856294;38,27057809;24,72919556;36,06954257;23,74216015;22,72447803;7,157072067;6,274170708;6,75501565;5,899905323;4,485318854;4,783420699;17,62931339;14,11721068;9,779642371;17,63506181;15,93426188;19,70478515;3,588086836;3,688754396;3,589951723;31,53194449;26,08832062;33,55558531;15,24804727;14,67606316;18,30530708;9,247224002;13,59288402;8,7514062;14,24337635;24,76912841;28,35461217
397,409;93,80245505;98,93762416;92,66702204;32,33569255;21,41974374;27,87910908;18,74432884;14,66994426;24,75885759;7,813750334;4,972534903;8,661735007;5,355786132;12,009634;11,4309699;62,13735437;51,43325716;34,39249491;34,7292137;31,87707942;46,18039038;29,60351892;29,47129009;26,08375994;9,956145438;9,820001263;8,90267831;33,56937337;38,2099582;24,75007827;35,95846624;23,67342973;22,6934624;7,176238224;6,314233972;6,805203811;5,925636076;4,474225651;4,835035511;17,62848542;14,09613506;9,75833374;17,65525418;16,03389065;19,75132215;3,596749742;3,712227826;3,604041797;31,55380875;25,98510097;33,64714402;15,23492403;14,67712663;18,25863809;9,283125937;13,65915874;8,759597894;14,2386739;24,74285381;28,48069461
398;94,02065135;99,08690686;92,84259575;32,2738437;21,40145953;27,92505312;18,77528039;14,56953977;24,65058455;7,78048739;4,9727728;8,642829456;5,394911874;12,1415404;11,51157252;62,18762106;51,48662952;34,39030284;34,69088882;31,78653565;46,1575974;29,66557719;29,42542526;26,09355914;10,0123385;9,876186096;9,045736294;33,50646271;38,28023269;24,7848764;35,95632862;23,74444338;22,7327922;7,214834666;6,29745877;6,773916836;5,950509851;4,503803653;4,806387132;17,7653069;14,17740438;9,828604846;17,80642942;16,12479542;19,7824157;3,620967979;3,707486626;3,620334458;31,49515801;25,8244839;33,54911731;15,21733265;14,6051005;18,23174162;9,230585526;13,7035059;8,727849696;14,26197761;24,86216103;28,54377182
398,591;94,22466975;99,30845794;92,89545763;32,49750896;21,46066047;28,03034084;18,73402248;14,64730463;24,50000291;7,802180028;4,98704482;8,695172988;5,430391201;12,14222981;11,5834964;62,42909018;51,7307339;34,38996013;34,6234039;31,79923214;46,17123058;29,72548254;29,42385461;26,11801446;10,10167885;9,922096628;9,053244824;33,47417046;38,2904689;24,62538351;35,93797399;23,77148353;22,63896193;7,22514981;6,347537314;6,820371386;5,978187301;4,525006366;4,829354046;17,69251079;14,10880797;9,78162187;17,81243082;16,10453578;19,82153114;3,650510945;3,756147832;3,663882637;31,4485595;25,77909219;33,47990655;15,15043948;14,55283931;18,1312974;9,246981769;13,69910511;8,700600028;14,2987582;24,9072517;28,47310895
399,183;94,47722236;99,6531745;93,23881434;32,52409141;21,53174159;27,89446187;18,60562413;14,53070716;24,27249347;7,766822359;4,953439182;8,588619185;5,404902822;12,20859965;11,67222846;62,59130581;51,99709617;34,3616421;34,58752982;31,92678707;46,32795579;29,82117459;29,42810493;26,22252056;10,10886969;10,04436021;9,188274506;33,47757097;38,28346861;24,63374823;35,94164884;23,71213343;22,69917413;7,224543405;6,318373556;6,806152414;5,936177723;4,492239253;4,786444563;17,65722602;14,11823038;9,827879651;17,99341104;16,13274271;19,95158908;3,598207452;3,68487517;3,600352205;31,2838036;25,58947577;33,40295023;15,10027515;14,52044305;18,1095856;9,268991077;13,70514585;8,737722518;14,43552267;24,85550135;28,55317829
399,774;94,66465682;99,7598103;93,2836871;32,46496135;21,37276615;28,00197157;18,71113276;14,55938783;24,15975265;7,795542833;4,966363388;8,618555927;5,473684622;12,29702789;11,80392362;62,81534602;52,0745477;34,47169607;34,62462331;31,90666279;46,25408964;29,93364101;29,63734273;26,36084868;10,20166747;10,06537437;9,280170351;33,50237815;38,22453992;24,62113854;35,9041234;23,82594545;22,72245376;7,255499321;6,346591329;6,854489223;5,969026633;4,490828574;4,826108423;17,7358432;14,11958041;9,815853942;17,94526622;16,14601898;19,90892485;3,633596197;3,727023812;3,624763165;31,29843584;25,38688951;33,30849478;15,10976039;14,54402302;18,06921875;9,243666586;13,73380069;8,730255279;14,44979552;24,93166341;28,79631393
400,365;94,83330315;100,0692981;93,46035543;32,48775213;21,49371261;27,95309975;18,50807491;14,4228445;24,00560285;7,746474659;4,919768415;8,561700784;5,414675196;12,30995153;11,85805778;62,97633286;52,34609479;34,47246402;34,51325938;31,82711126;46,27388122;29,83512558;29,56958633;26,54244096;10,28052345;10,15779166;9,378782043;33,54265586;38,21360046;24,58328692;35,86710672;23,79489501;22,74965568;7,243549077;6,334135278;6,855082959;5,928701191;4,441004558;4,772715528;17,70330749;14,13641879;9,811761717;18,01522135;16,19694781;19,93708679;3,603426377;3,681644014;3,594598888;31,16108558;25,30103043;33,30075815;15,07078883;14,45524646;18,05970033;9,272972635;13,67707831;8,719845294;14,48678719;25,0889062;28,76092906
400,956;94,83447996;100,2304922;93,56242746;32,43725351;21,34850646;27,93561447;18,5333008;14,38155778;23,80666886;7,751284048;4,931109959;8,549907398;5,476480509;12,43091078;12,0083145;63,16943049;52,58192833;34,5226552;34,63782045;31,8376432;46,28558661;29,93685667;29,72348784;26,52791348;10,31836743;10,17460712;9,385900654;33,55121626;38,14688643;24,54026144;35,88357082;23,80794032;22,74918097;7,255880432;6,387076313;6,854159601;5,924112857;4,498235567;4,809521126;17,69105895;14,0947977;9,809834028;18,02536013;16,25441679;19,95401018;3,611544567;3,738314761;3,626350152;31,18927641;25,26850472;33,16379716;15,01008544;14,35730854;18,04025956;9,254334074;13,66413217;8,676323068;14,50898303;25,15692666;28,76525027
401,547;95,18697036;100,4483731;93,77740678;32,34877238;21,35118381;27,9948831;18,49186078;14,30294189;23,6342781;7,748535591;4,952779884;8,607143901;5,526220698;12,56275178;12,12328595;63,2845135;52,7285989;34,46384883;34,56207277;31,92166706;46,09447608;29,91692091;29,58907342;26,58951398;10,34180793;10,22330394;9,453825593;33,45045379;38,13302734;24,48870262;35,73770062;23,7817343;22,66020474;7,283439084;6,37168362;6,85379231;5,973823665;4,503330143;4,7848763;17,64986611;14,09571003;9,85201991;18,07175846;16,27674639;19,9914402;3,636480361;3,754531854;3,621991086;31,08900763;25,09008593;33,02525558;14,91468961;14,3292199;17,9850044;9,201911108;13,61075253;8,668157662;14,52187488;25,13315453;28,8453119
402,139;95,33090118;100,5076994;94,01645653;32,42190877;21,34027896;27,96660071;18,42500394;14,19794776;23,5261657;7,74528183;4,982898854;8,559205661;5,582159686;12,69685805;12,32094363;63,40080038;52,82351592;34,39904334;34,55006637;31,87828675;46,16074089;29,92384638;29,71223777;26,77009343;10,56685808;10,41267048;9,553548421;33,49659022;38,11843515;24,50746921;35,67488934;23,76692672;22,59995928;7,316692534;6,401087876;6,891150729;6,008973317;4,550351349;4,83294591;17,69407639;14,06608029;9,801247029;18,07235382;16,26431171;19,9822678;3,664152164;3,78795285;3,669180704;31,09390913;25,00902235;33,08957551;14,86352598;14,36950114;17,97047823;9,254537512;13,6166665;8,713297597;14,54577977;25,2858991;28,93827025
402,73;95,44054811;100,6920673;94,11944482;32,3577957;21,36585692;27,90829926;18,36335496;14,15739403;23,42639094;7,747158498;4,969716971;8,584421893;5,618312124;12,83338372;12,49611707;63,60188027;53,03809417;34,42221155;34,53430719;31,84161156;46,23564858;30,01306279;29,61439742;26,74315491;10,53460912;10,33496728;9,597012944;33,4262172;38,07633854;24,39926005;35,75751637;23,77517312;22,60107762;7,340092669;6,448084823;6,905197104;6,033374467;4,542835354;4,828096476;17,72988959;14,14100333;9,885464451;18,15778814;16,30544432;20,0597915;3,680290765;3,81434286;3,682355627;31,06377838;24,92036822;33,07490594;14,88086206;14,26575076;17,97817122;9,163432543;13,56016628;8,701028777;14,57862137;25,26565148;29,054363
403,321;95,70125859;100,9868925;94,57382327;32,48103813;21,35665491;28,09242859;18,38721147;14,11837449;23,24440537;7,730905372;4,958080028;8,543992009;5,606409411;12,96836787;12,62115086;63,964148;53,27738605;34,40619226;34,51646649;31,83183433;46,12309734;30,1372081;29,83576403;26,89180638;10,70145096;10,49098351;9,71441089;33,40984084;38,05678962;24,43990895;35,64394434;23,75008081;22,58839102;7,366503584;6,46166938;6,883868671;6,033010418;4,533070773;4,814729516;17,75604768;14,14480925;9,913110656;18,21719875;16,38817789;20,07022642;3,683185595;3,805151554;3,667674507;31,20556154;24,94507123;33,04527995;14,80341598;14,21887236;17,95805349;9,195498349;13,6249325;8,777944421;14,65733045;25,31398734;29,15969279
403,912;96,14903351;101,3662342;94,82295823;32,49033481;21,31878846;28,04346251;18,27855161;14,00529744;23,01493657;7,674852499;4,913800047;8,553307977;5,633770332;13,06956321;12,8113416;64,20395428;53,5216292;34,46800756;34,63118247;31,93984311;46,25124074;30,12209357;29,94231167;27,0918414;10,73642442;10,59457937;9,84831689;33,53374591;38,16866569;24,46521487;35,78461728;23,78942155;22,64440342;7,355792371;6,464045155;6,93114846;6,03212419;4,531381793;4,810736703;17,77267919;14,15150984;9,926193141;18,23049318;16,47732988;20,10232398;3,65545366;3,795946953;3,661799179;31,14604485;24,86650443;33,02502383;14,81151949;14,27407364;17,90257493;9,262771829;13,70847447;8,779570561;14,74181874;25,49604482;29,22303275
404,503;96,30917613;101,5800998;94,96925974;32,58036607;21,44323337;28,09888125;18,17482757;13,94380863;22,93013355;7,720542441;4,934579325;8,563475563;5,658251745;13,21230411;12,98026453;64,40262195;53,67846917;34,48037445;34,55402069;31,99412222;46,20138414;30,13481745;29,87732974;27,16599433;10,74688211;10,57415907;9,828781329;33,43841862;38,05551588;24,3351167;35,79558123;23,88798402;22,70785473;7,392001185;6,502372991;6,976371392;6,019071896;4,524091934;4,81861059;17,779775;14,14466847;9,848246325;18,28619006;16,44113768;20,09318774;3,675255398;3,81550511;3,673031997;31,08291065;24,78420623;33,14886872;14,74883133;14,20563988;17,78282495;9,181792151;13,61989497;8,690996342;14,71070967;25,47423029;29,39255709
